time_points	1	2	3	4	5	6	7	8	9	10	11	12	13	14
TRAK1	1.245512125	1.53328875	1.68046	2.4361025	2.1993775	1.404408875	1.49519	1.384374	1.50605625	1.30271675	1.28464475	1.433871875	1.084192	1.299593
TRMT10C	1.77163625	2.06661375	1.3876875	1.97065375	2.227775	1.52930725	1.65829325	1.19135525	1.338270375	1.48010625	1.5842705	2.268353125	1.415765	1.3230525
POLR1B	4.1111	5.05090625	5.26238875	6.21042375	5.780265	5.51797875	4.22024625	4.11210625	4.47286875	6.4500625	4.91201	5.71952875	5.26130125	4.77057375
INO80	3.29989125	2.60344625	3.60874625	2.98948	3.1930025	2.88522875	2.92472375	2.891239813	2.857755875	3.17907625	3.67106375	3.39586875	3.52165125	2.42783
SMCHD1	1.39842075	2.0777225	1.396584375	2.324885	2.01893125	1.7435725	1.76210625	1.70472875	2.2162205	2.43026	1.975435	3.09489375	1.8073005	1.71116175
BAMBI	0.40056075	0.423751125	0.4230795	0.580706625	0.465101538	0.33924675	0.456401375	0.287649375	0.54691925	0.5217275	0.54194425	0.568419	0.40752775	0.407923375
GNAI1	15.25759	15.008985	19.7294125	23.02695	17.25215	17.7340125	17.0351125	13.5668375	15.3321	15.6791125	19.1137875	14.09506875	17.104625	13.12713125
RP11-252A24.7	0.358245125	0.30084125	0.2784725	0.428496263	0.402112	0.34660725	0.312221863	0.314738	0.398186875	0.530874375	0.4376275	0.500203	0.35206925	0.355080625
ZDHHC11B	0.84880175	1.076945375	0.986944875	1.150794625	1.215583125	0.842979625	0.82146275	0.7896125	0.756556	0.929186625	0.796477	1.0450605	0.670274375	0.58445525
TBC1D4	1.260704125	1.409078375	1.76241375	2.25065	1.83787375	1.536545875	1.772683	1.283647	1.83081025	1.900389125	1.7423755	2.12317625	1.7466075	2.321570875
TM9SF1	2.40147825	2.12410625	2.50313875	3.3465175	2.8873675	2.72423875	2.297097125	2.6251925	2.043917625	2.727175	2.843195	2.655005	2.54159375	2.94304625
USP34	4.70415	4.5852025	4.4235075	5.980435	5.60297625	4.97395625	4.499995	4.32435625	4.1487175	5.5050375	7.51509625	6.3760725	4.17380375	5.59027125
IKBIP	1.8495775	2.07249375	1.5747555	2.86941375	2.48347875	2.1982525	2.47915875	1.751995	1.9594875	1.7456975	1.98904125	2.58651125	1.87646625	1.804555
STK17A	4.027495	5.4719875	4.01673625	6.31616125	5.43720625	4.0587275	5.5967775	3.069385	3.77776875	2.8829625	4.80795625	5.38477	3.32855625	3.4857775
BUB1B	6.65047875	9.09962	10.35365625	13.0393625	12.958275	10.72251125	8.231545	7.4234425	10.0555175	11.80736875	15.0204925	14.4246125	7.55817375	7.011595
SPAG5	2.80274625	3.41340125	3.24983875	5.14521	4.9790625	4.25972125	2.86491375	2.49332	4.11714	4.52864	4.99024625	5.68130875	3.24590625	2.44358
HMMR	1.612015	1.74886125	2.11516625	3.90271125	5.35447625	3.16267	3.16623625	1.437939375	4.9217375	4.832325	6.4331675	6.77252375	2.27548875	1.82338375
CENPF	2.813745	3.67272125	5.69466625	8.39172625	5.7070075	5.21172	4.0864625	2.72025875	6.54846875	7.25715875	6.31952	9.11235375	3.60673375	3.170245
TTK	2.363479	3.69144125	3.05558	5.263865	4.1138475	2.75258	2.21375	1.83095375	3.305165	4.18747	4.4023725	4.37751	2.18621375	2.44663875
CDC25B	5.77542	6.114265	7.47706	8.3187225	7.9583025	7.51551	6.6345725	6.11664625	7.323025	9.8021825	9.38369	8.86137125	7.17108625	5.86274875
TACC3	8.18896	7.688255	9.58936	10.42037125	11.82574375	9.2808975	7.7092475	7.2197225	10.06599	12.8538575	12.40742625	11.53423	7.88681625	7.40791
KIF2C	7.1514225	7.3841475	8.7925275	10.59397	12.98155	8.6575175	5.56272625	5.2930925	9.75445125	11.5198	10.998195	10.26950125	5.71566625	5.46402875
HMGB3	7.70077	7.59948625	6.91699625	8.27954625	9.7951775	8.88814375	8.5121825	6.8924275	9.57282375	9.527645	11.2522625	10.47244	7.64583	6.31591875
RASGRF2	0.344875625	0.54613925	0.834213875	1.04906025	1.337240625	0.7555545	0.617333125	0.780737875	0.73622775	0.89253925	1.01051175	1.12848425	0.877917688	0.627351125
RASA3	1.079216625	1.31255425	1.858947875	2.64683375	2.77321875	2.44059375	1.77402825	1.51947975	1.805304	1.78232625	2.12250875	1.481978375	2.44272375	2.03677
AC009945.3	0.416493375	0.312906	0.30924	0.5374155	0.765591	0.5795365	0.512815125	0.409016875	0.4177985	0.48647325	0.61917225	0.6650745	0.52008075	0.4993495
PPP1R10	3.312759375	3.66007375	2.8274475	5.3292675	5.62350625	5.9766975	3.72991625	3.05043	3.13024	3.72993	5.7300575	5.05504375	2.965445	2.34756125
RHBDF2	0.859622375	0.869166375	0.884088375	1.384958875	1.409763625	1.267033625	1.556558125	0.9735775	0.704437625	0.971827938	1.23921825	1.599176875	1.179853375	0.627470875
FMNL2	0.392699375	0.521177375	0.69611575	1.113629625	1.101584375	0.945853875	0.9381425	0.676093875	0.65876225	0.750539125	0.816817875	1.022209625	0.713725875	0.67838
ZNF644	0.907459375	1.283085188	1.658711	2.36060875	2.62319725	1.637145	1.861416	1.924334875	1.631903625	1.910068063	2.1882325	2.67116375	2.09309075	1.9821875
CDC42BPA	0.71941775	0.861650625	1.012613	1.454400625	1.36478875	1.151558125	1.023353375	0.924631125	1.17678075	1.280441125	1.33194375	1.563870375	0.921792375	1.12658375
KIF20B	1.219034	1.53317875	1.7670775	2.55505375	2.38815625	2.31851625	1.56872125	1.179829875	2.02763125	1.92264	2.20369	2.91388125	1.337447125	1.18692775
SAPCD2	0.842838	0.93156025	1.8235475	3.063975	3.09490875	2.72495625	1.680065	0.8376805	1.117683875	1.76693875	1.91143125	1.8813075	1.48277625	0.9865665
FAM3C	0.545642375	0.988251375	0.78925475	1.6473065	1.21768425	1.180723188	1.143762125	0.611797125	0.8962675	1.13968625	1.0951895	1.72183675	0.959736125	0.874495438
SPATA5	0.58480975	0.585919125	0.9975265	1.2035115	1.3962875	1.05265875	0.696218625	0.883439625	0.969870875	1.2198075	1.207802125	1.303405125	0.767396	0.811080375
HN1	31.103125	38.2436125	41.805225	54.8474875	54.780725	47.1772875	39.8514125	40.0829	46.4822125	50.6892875	54.0025	50.492425	42.7979125	38.685425
STAG1	1.321807375	1.25893525	1.99420125	2.33102875	2.41702625	2.596725	2.17088125	2.04249375	2.38527125	2.4900775	2.8506025	3.56869375	2.2140925	2.3318775
UBE2SP1	2.6178825	4.30104875	5.0591925	6.80421875	7.11119625	7.5388375	4.889415	4.1272	4.66111	6.48217125	5.73114125	6.1563725	5.15538875	3.6597825
UBE2SP2	5.53845	8.6890225	12.345525	16.24095	14.1419375	17.8657125	12.10450125	8.58013375	8.6921325	13.20731625	16.0021	12.986245	14.0651	8.92663
KRI1	5.25020125	5.6318875	8.03444125	7.738435	8.87507375	9.0986925	6.47557125	4.5170575	5.11136125	6.93884125	9.14464375	6.02334875	6.71355875	4.72843
PAK4	1.504809	2.024005	2.39872875	2.81244375	2.78025	2.71740125	2.121715	2.0653425	2.11724625	2.890315	3.1800875	2.84959375	2.86928375	3.01147625
TLX3	0.343344613	0.391477	0.564717625	0.88659575	0.756347375	0.660675125	0.54344765	0.429544375	0.551138375	0.729063375	0.7102695	0.58205575	0.6819145	0.69784725
ARHGAP10	0.82854525	1.269176625	1.2719025	1.80651875	2.02184	1.839695	1.20455275	1.70614	1.76347125	1.46341375	1.51050625	1.810301625	1.323485875	1.334139625
PSD3	0.70560475	1.12359425	1.45196425	1.819035125	2.3155575	1.833071375	1.330767125	1.12621075	1.472629125	1.8190475	1.52821475	1.721719	1.078692375	1.38702875
ANKRD11	4.37671375	6.23308625	6.6939125	8.36145875	8.10990625	8.79699125	7.177855	6.2992075	5.65567625	6.6967425	7.8767425	5.558195	6.871775	6.4061825
BCYRN1	0.258380125	0.36684925	0.379764875	0.45879225	0.395200375	0.38181275	0.35166775	0.3532015	0.28240275	0.42655275	0.4610075	0.42789725	0.508526	0.284539375
DNAJC1	12.2249025	11.15442	13.9342625	18.101725	23.7170375	15.9680925	21.347875	17.5717475	18.1071125	18.3317075	21.8031375	23.324475	23.3091875	20.32235
MCTP1	2.81854	3.43104	2.2772075	5.2686775	4.10060625	4.112828375	3.8920475	2.3469225	2.5670525	3.75961125	4.65433125	5.19429375	2.50764875	3.10072125
LMNB1	9.3128725	8.9075775	10.30569875	15.430535	14.687825	14.6494775	11.28031625	12.30398375	14.878575	15.0796875	14.89355375	17.89015	13.42005875	11.9260075
PCOLCE2	2.401251625	3.556585	3.492455	4.10981375	4.82015125	4.0649725	3.8250525	3.29139375	3.09863	3.6141275	4.0139925	3.56543	4.055955	3.71325875
NUP98	11.05329125	14.6204875	15.2154375	19.342075	17.8834875	14.3397075	14.21810375	10.08832625	12.58685125	13.25538	17.5994875	15.91470375	14.55848875	14.15241375
CDK8	1.458393875	1.03960025	1.55019	1.39798475	2.56953125	2.2703825	1.610849125	1.624613875	1.200245875	1.75870875	1.986652125	1.290104375	1.721745	1.486408375
KLF13	2.02124125	2.240188125	2.1305225	2.2060775	2.48763925	3.31685875	2.46365625	1.700634625	1.74558	3.13682125	3.63885875	3.33699875	3.11087875	1.96509625
YY2	0.151921338	0.137030325	0.203235625	0.220271463	0.221330313	0.179522625	0.212669075	0.18007075	0.225909413	0.2299825	0.28942925	0.33676375	0.237559875	0.2545311
AC005682.5	1.2799645	1.729212	1.2582805	1.9033725	1.6425175	1.94421	1.602980063	1.261750125	1.10849675	1.6644645	1.484594	2.12329125	1.9543475	1.291283
TYMP	0.5674305	0.52786375	0.9678035	1.077192	1.274392	0.881968625	1.028316625	0.8758045	0.658795375	0.56131475	0.809134	0.886735	1.17741325	0.72936375
ORMDL3	1.37851575	1.000090375	0.9452145	1.755876	1.493559375	1.4278445	1.31358825	1.199332	1.51605625	1.498561125	1.512346625	2.525928125	2.13494725	1.743966375
SUN2	2.63445125	1.98355625	3.369495	4.03157625	5.0234425	4.537525	4.862145	2.7623175	3.278125	5.48402375	6.537915	5.13122625	3.96350125	3.28058625
SLC33A1	1.309235625	1.00336975	0.923634625	1.3512775	1.28354725	1.18749125	0.866583125	0.6377855	0.844655875	1.07615025	1.25595575	1.176652875	0.866328	0.894981313
ANAPC1P1	0.22053625	0.2379515	0.315457625	0.367463	0.322669875	0.275196013	0.216630375	0.225918588	0.26882125	0.175611263	0.2802749	0.415811375	0.309026375	0.222700563
SLK	1.60534625	1.6516615	1.69797675	2.18636375	2.10154125	2.13402875	2.167716625	1.085136875	2.0419525	1.8744175	2.35438	1.9960275	2.06412125	1.43987875
CALM2	62.0475375	67.70975	71.1375625	91.748825	89.3608375	74.050125	68.4331125	45.4022	63.563375	74.879725	79.0323375	84.7456375	58.395275	52.2707375
DNAAF2	0.69008125	0.549432375	0.529859375	0.68239325	0.737467	0.645883375	0.546094	0.394122625	0.47589825	0.587964625	0.604618625	0.878855	0.561558375	0.55702175
SKAP2	2.94737625	3.38732	4.08611875	4.94381	4.701665	4.3137025	4.4018425	3.42043875	4.6543275	4.1704675	5.59648	4.82678375	3.43095	3.70276875
RPRM	0.661548875	0.424168875	0.514627	0.543187438	0.571747875	0.6603625	0.605770063	0.399974	0.519334938	0.638695875	0.75154625	0.795525375	0.710251625	0.59774225
GJA1	0.69099975	0.856725375	0.746890125	0.9379645	0.95958275	1.164195625	0.85008375	0.561417	0.735630375	0.800754125	0.902956875	1.0428575	0.70399125	0.606177625
RANBP2	1.453182875	2.11308125	1.87460875	2.50487625	2.25044625	2.21716625	1.96282375	1.30284375	2.21115875	1.9512325	2.1701175	3.190475	1.75423125	1.95360625
RPL22L1	3.133418813	2.996158875	2.6044575	5.12063125	4.93918375	4.3171725	2.87642125	3.559605	3.27869125	3.945075	5.3041675	4.12344875	3.27067875	5.08565
DHRSX	4.6032275	3.42191875	4.0803275	6.32235375	4.8849625	5.10887625	4.41887625	4.8546475	4.3453275	4.20127875	5.38690625	4.92117	6.00559875	4.538365
RGPD1	0.233161	0.29175175	0.3246125	0.354234125	0.43919925	0.347207875	0.2611805	0.2474515	0.30247575	0.360200125	0.330552375	0.39481675	0.184253625	0.236468875
REPS1	2.122437375	2.77327375	2.71937625	3.93519	2.94926375	3.26206	2.89709625	2.5321325	2.5846475	2.4536325	3.320559125	4.18748575	2.28077375	2.8637925
SLC25A24	1.9402125	1.95103875	2.17463625	2.88505625	2.8610875	2.3841425	2.14374375	1.8502875	2.264765	2.14530625	2.2035475	2.53640125	1.48760875	1.992995
NOTCH2	2.63239625	2.055605	3.14995875	3.36242875	3.38487375	3.89719125	2.51736	2.45118375	3.074365	3.0808375	2.6775825	4.22463375	2.648045	2.23442625
TGFBR3	0.671826375	0.68591175	0.699997125	1.191291375	0.63200025	0.479524388	0.666451875	0.766365625	0.75526925	0.680161	0.852575125	1.373872875	0.988069875	0.602266875
UBE2G1	5.68444	6.4392225	6.79711375	7.84396125	8.9678275	8.29642625	7.6234725	6.844745	5.90646625	7.0260675	8.5604775	8.15104	8.3462475	8.03029125
CWC22	0.50826525	0.40710725	0.550664125	0.49734075	0.757277	0.59717325	0.5418985	0.560033875	0.66694075	0.591763375	0.732877625	0.6991465	0.59194525	0.595317625
TOP1	5.26025375	7.1871975	6.82472875	9.36855375	10.14042	8.94869125	9.72191875	6.0511925	7.22050875	6.721015	7.86615125	8.46545625	7.11937	7.32815625
NCOA6	0.777451375	0.69555225	0.83665375	1.063233875	0.996893	1.012571625	0.921248875	0.90698525	0.9602635	0.9648805	1.170220875	1.028906125	0.92695325	0.99794025
CIT	1.83696875	1.542785625	3.1754025	3.92976625	5.20809	5.25401	3.845605	3.15237375	4.70383875	6.0153725	4.11824625	4.301031875	4.4838175	2.60849
FAM35A	0.97070125	1.235769	1.2164545	1.64883375	1.72913625	1.269064125	1.33867475	1.146303375	1.3596725	1.303701875	1.72571875	1.513211375	1.62996	1.872985
AGPS	1.961815	2.9033775	2.8866775	3.47480625	3.94863375	3.22548375	3.42963	2.35376875	3.00441125	2.35164375	2.6318975	3.6785575	3.55296625	3.083705
CDC42P6	1.052296	1.180899875	1.30950375	1.268961125	1.423402125	1.73674	1.701068875	1.5295965	1.420706875	1.6725805	2.102067125	1.891063875	1.622747125	1.331880125
WDR67	1.56213675	1.4555605	1.376998	1.7115305	1.764558625	1.935995875	1.4720925	1.164323875	1.31029125	1.67476125	1.5823125	2.09309375	1.723972125	1.3548505
TRIM33	1.3683595	1.83106875	1.915645	2.9830325	2.17367	2.15747375	2.00071875	1.657407125	2.03917125	2.26459625	2.04414	2.5029325	1.9301725	2.1896025
EHMT1	3.32078875	2.5189175	3.8830375	4.48490375	5.1818175	5.29578	3.56704125	5.13875125	3.6491525	4.79843	3.4533625	4.933225	5.586345	4.6981625
HSPA8	148.15925	123.63325	159.798375	148.884125	247.165125	205.754625	180.888125	143.506375	173.974125	201.549125	195.813875	214.066625	154.387625	139.324875
DTWD2	0.562254125	0.912527	0.721285125	0.98594	0.871451	0.849734	0.891189125	0.674892	0.853363875	0.74693325	1.005117375	1.25460625	0.829966	0.798076
TMEM51	0.310299675	0.2775065	0.468136875	0.50300875	0.40858625	0.377433875	0.327363313	0.423410875	0.470915313	0.49546125	0.54429395	0.528732875	0.524564625	0.3940295
NAMPTL	0.773951	0.8461645	1.267643625	1.23055125	1.38294275	1.117329875	0.899346694	0.681363513	1.194343625	1.04789475	1.00257175	1.382299	0.84760525	0.96692925
YES1	4.4577825	5.2887075	5.30081875	6.54436	7.4584725	6.850545	6.67408875	4.13470125	4.68924125	5.47244	4.853365	6.82008125	5.78603125	5.60759
WWC2	2.30062625	2.61317625	3.68889	3.507215	3.4178125	3.39570375	3.2640075	2.66131125	2.96198375	2.8225125	3.92850625	3.56201125	3.16921	3.1007375
LRRFIP1	3.6803025	4.256745	5.310395	5.517855	5.6124175	6.01912	6.046895	4.10844375	4.5015175	5.3310675	5.41961125	5.371495	5.08128875	4.309695
RGPD4	0.220365375	0.317956875	0.2701025	0.422004125	0.3871515	0.326328625	0.264387875	0.266627	0.36046275	0.322888875	0.337577	0.375633125	0.25382425	0.282321625
POLR2M	1.474825625	0.860297625	0.9885275	1.43772725	1.64391725	1.509963625	1.344855875	1.2059045	1.202071875	1.348369	1.294845125	1.57337175	1.183773375	1.152047375
BMPR2	0.5781775	0.547759125	0.57369025	0.593910875	0.66949275	0.86302275	0.539761625	0.43911775	0.686166375	0.71262975	0.75753675	0.80244375	0.608595875	0.62322875
ATP2B1	4.19934375	3.11196875	4.01438375	6.28814375	4.29571	5.0562575	4.02189625	4.1087	3.29844875	4.6954675	3.90731375	5.4511725	4.90988	4.871755
NUS1	1.183242125	1.24466275	1.2376825	1.68800625	1.87848375	1.51013875	1.45637375	1.0273695	1.196414375	1.261590875	1.37195875	1.61514875	1.3902975	1.41337325
ZCCHC7	1.440840375	1.75491625	2.12017375	2.48051375	2.4315575	2.41427	2.15745125	1.73237625	1.96539375	2.4109575	2.199055	2.2237825	1.63202	1.94763375
DIP2B	1.39650475	1.59106875	2.37166375	2.44846625	2.52484375	2.5002175	1.6733825	2.00732375	1.62344	2.093133125	1.852302375	2.101555	2.18567	2.39399
MCU	0.8828205	1.04264325	1.445303	1.3374675	2.06011	1.76853	1.374936125	1.20603875	1.29292775	1.217143625	1.385937625	1.339945625	1.38594825	1.655102375
EIF3J	12.790305	13.14031625	12.922775	19.905675	17.666825	15.8708125	17.7991	9.93527625	12.846815	12.71493125	15.8558125	17.0196875	13.32232375	15.0779125
USP12	0.2694845	0.39519575	0.339240375	0.47770925	0.471409875	0.432886125	0.327473875	0.30679075	0.333299	0.365314875	0.34361675	0.331460875	0.2417885	0.27151355
BICC1	0.479214125	0.520470625	0.91574875	1.113910625	1.225392125	0.977195375	0.889582125	0.70565775	1.1340345	0.7838015	0.781672	0.816973625	0.824844	0.83566175
EIF4G3	2.7001275	2.8907825	4.15147	4.5757675	4.983755	4.673915	4.53931375	4.2724775	4.69195375	4.9643025	4.89669875	5.045425	4.85141875	4.67473875
C12orf75	6.00578625	6.86013875	6.27632625	9.5763875	8.57671125	9.5082625	9.4580775	6.8781	6.06360125	7.988725	9.9466325	9.14212175	7.63387125	6.87344625
NOL8	3.9979475	4.53448375	3.92084875	4.8669275	4.7536075	5.670635	4.9817025	3.25797375	4.17727375	4.46037375	4.76594625	6.14438625	4.37903875	4.09521125
MNAT1	16.577125	16.713925	15.494575	22.175175	21.453225	23.797775	20.3726	19.15095	19.969975	19.5605125	20.4258375	24.4865375	19.9837375	18.9163
C1orf63	2.98645	2.74815875	2.17990875	2.96510875	2.85128625	3.18381875	3.451425	3.4497775	2.91199	3.0560225	4.00965625	4.80314	4.4959275	2.84968875
DDX31	1.16415775	1.6797815	1.81787375	2.04109375	1.865235	1.86317125	1.51337625	1.32097625	1.2200955	1.26326125	1.62378625	1.92348625	1.67301	1.429482625
CAPN7	2.17766375	2.22577375	2.27388375	2.534442125	2.548725625	2.66292875	2.09503875	1.60137875	2.0993725	2.7160425	2.412755	3.60326	2.41706875	2.58366125
GTF2E2	2.7086665	2.6233375	3.70186	4.165223125	4.62858625	3.42571875	4.19380375	3.357045	3.46504625	4.40105875	4.53618	4.219075	3.784455	4.05801125
RP11-4K3__A.5	1.434361	1.580365	1.267515625	2.33638875	2.18041	1.96842625	2.193407125	1.5736245	1.75475925	1.815732875	1.47491475	1.886321125	2.2977275	1.90216875
LHFPL2	1.446698125	1.479711375	2.59984625	2.51427775	3.56067875	2.617078375	2.2176575	2.84973625	2.22224375	3.5267825	2.4855025	2.80819225	2.74590125	1.86427125
SEC24B	0.555586875	0.58872825	0.6487995	0.719183375	0.770431625	0.794750625	0.714362	0.586762125	0.51767325	0.56640025	0.776051625	0.75969625	0.631710375	0.68944975
CDYL	3.12536875	4.29699625	5.8730375	6.18167	5.7826975	5.07776875	4.267375	4.61501375	4.43372125	5.285855	5.60708	3.81491125	4.83461875	4.12376
CSNK1G3	1.632873875	1.96441375	1.75538375	2.88257875	2.63101125	2.4892	2.277269375	1.50565	1.75659	1.84018375	1.9237775	2.373115	1.74038625	1.938789375
ACSL4	2.81225	3.87111125	3.3564925	3.97700875	5.93958875	4.466935	4.07207375	2.482515	3.27481125	3.09805125	3.1120175	4.416175	2.07202125	2.777214375
SHANK3	0.089961275	0.075044563	0.082110225	0.112721963	0.135474763	0.092840538	0.076339838	0.099164675	0.05170295	0.077133038	0.082584013	0.090483906	0.0983838	0.0994163
LARP4B	2.3495325	2.40311375	3.0425	3.35067	3.9976175	2.99603	3.35513625	3.1224775	2.43534625	3.20093375	3.1774325	3.31048	4.02643	3.397075
TRNT1	1.667890438	1.345559625	1.44809475	2.02891875	1.8208725	2.273446	2.3490425	2.0223125	1.644425	1.955587	2.266749	2.5032605	1.99022125	1.95273
PRKAR2A	5.2714375	4.92967375	6.66242	7.9368125	6.3096875	7.17844	6.37265	5.53964375	4.5031075	5.894995	5.78314	5.804445	7.13221	6.02356
SIPA1L1	9.44548375	8.22214	11.1289175	14.9703975	20.5734	17.2830375	15.357625	16.190925	18.4022625	20.0692	21.8732	21.7932	16.7081375	19.1103875
ACTR6	1.5898975	1.699450875	1.68018725	1.95068475	2.22118225	2.0498175	2.088918375	0.986488625	1.89377175	2.363808375	2.07010425	2.5873925	2.5873925	1.68018725
CCDC132	2.08288825	2.8076275	2.76774875	2.686288125	3.11400875	2.86104125	2.78259125	1.73716	2.40565125	2.54934375	2.80882625	3.546271625	2.15184875	2.2994825
RAI1	6.0332375	5.6844425	8.09388	9.6502075	8.46306	6.811735	5.97481375	5.9323975	5.4347125	8.72546875	8.9601775	7.6297025	8.98703875	8.22337375
GTF2F2	3.20334	4.51639	4.4779175	5.5907925	5.39959875	4.714075	4.153835	3.92844625	4.11053375	4.4910225	4.63544	4.09081625	4.02857375	4.5466925
MED10	2.7989475	2.77549125	2.68932	3.7191925	3.86095	3.53586375	3.62484625	2.55600875	2.5221225	2.0023125	2.74685375	3.322765	2.98041125	2.2692925
RGP1	1.129526375	0.915586875	1.12512625	1.260544625	1.073656	1.371357625	1.1359245	0.962579375	1.06067525	1.06495675	1.3035515	0.755914625	1.290277875	0.977934875
KIF4A	2.15006875	2.12681375	2.181155	2.46419125	2.70578625	2.55562875	2.5008675	2.106585	2.7283025	3.15881625	3.1588975	3.5536275	2.39637375	1.62645
ACBD3	1.98974375	2.44517375	2.51554625	3.083269375	3.6509925	2.6173375	2.452130625	2.28692375	2.394613375	1.442778	2.6339825	2.85448	2.193401125	2.2453
